city,state_id,state_name,lat,lng
South Russell,OH,Ohio,41.4318,-81.3351
Rocky River,OH,Ohio,41.4703,-81.8526
Stryker,OH,Ohio,41.5026,-84.4183
Wakeman,OH,Ohio,41.253,-82.4028
New Straitsville,OH,Ohio,39.5793,-82.2343
Athens,OH,Ohio,39.3269,-82.0987
Barnhill,OH,Ohio,40.4497,-81.3679
Leesville,OH,Ohio,40.452,-81.2096
Taylor Creek,OH,Ohio,39.2364,-84.6796
New Haven,OH,Ohio,39.2773,-84.7446
Westfield Center,OH,Ohio,41.0283,-81.9314
Verona,OH,Ohio,39.9018,-84.4959
Bairdstown,OH,Ohio,41.1711,-83.6072
Tipp City,OH,Ohio,39.9643,-84.1858
Gallipolis,OH,Ohio,38.8186,-82.1934
Columbus,OH,Ohio,39.986,-82.9851
Belpre,OH,Ohio,39.2815,-81.5971
Limaville,OH,Ohio,40.984,-81.1483
Burbank,OH,Ohio,40.9864,-81.9947
Stow,OH,Ohio,41.1765,-81.4344
Millfield,OH,Ohio,39.434,-82.0949
Lowellville,OH,Ohio,41.039,-80.5463
Amsterdam,OH,Ohio,40.4717,-80.9217
Obetz,OH,Ohio,39.8671,-82.9451
McKinley Heights,OH,Ohio,41.1859,-80.7177
Northridge,OH,Ohio,39.9971,-83.777
Peninsula,OH,Ohio,41.2379,-81.5519
Stony Ridge,OH,Ohio,41.5075,-83.5093
Harbor View,OH,Ohio,41.6933,-83.4447
Matamoras,OH,Ohio,39.5203,-81.0685
Massillon,OH,Ohio,40.7839,-81.5256
Rossburg,OH,Ohio,40.2802,-84.6384
Parma Heights,OH,Ohio,41.3865,-81.7637
Woodlawn,OH,Ohio,39.2555,-84.4709
Port Washington,OH,Ohio,40.3267,-81.5191
Morral,OH,Ohio,40.6914,-83.2098
Glenmont,OH,Ohio,40.519,-82.0926
Roseville,OH,Ohio,39.8066,-82.0756
Dent,OH,Ohio,39.1922,-84.6593
New Lexington,OH,Ohio,39.716,-82.208
Ravenna,OH,Ohio,41.1613,-81.2421
Dexter City,OH,Ohio,39.6592,-81.4739
Republic,OH,Ohio,41.125,-83.0167
New Knoxville,OH,Ohio,40.4943,-84.3158
Edon,OH,Ohio,41.5562,-84.7693
Bellevue,OH,Ohio,41.2743,-82.8395
Kipton,OH,Ohio,41.2665,-82.304
Ottawa,OH,Ohio,41.0203,-84.0354
Van Wert,OH,Ohio,40.8653,-84.5873
Stone Creek,OH,Ohio,40.3997,-81.558
Mount Cory,OH,Ohio,40.9348,-83.8235
Kings Mills,OH,Ohio,39.3586,-84.2505
Gloria Glens Park,OH,Ohio,41.0577,-81.901
Vermilion,OH,Ohio,41.4103,-82.3214
Laura,OH,Ohio,39.9952,-84.4083
Marion,OH,Ohio,40.5933,-83.1236
Barberton,OH,Ohio,41.0094,-81.6037
Lake Waynoka,OH,Ohio,38.9401,-83.7786
Norwalk,OH,Ohio,41.2443,-82.6088
Highland Hills,OH,Ohio,41.4507,-81.5191
Caldwell,OH,Ohio,39.7467,-81.5127
Crystal Lakes,OH,Ohio,39.8862,-84.0243
Uniopolis,OH,Ohio,40.6024,-84.0858
Burlington,OH,Ohio,38.4099,-82.5283
Buckeye Lake,OH,Ohio,39.9355,-82.4826
Springboro,OH,Ohio,39.5612,-84.2349
Green Camp,OH,Ohio,40.5321,-83.2076
Brook Park,OH,Ohio,41.4036,-81.8219
Cinnamon Lake,OH,Ohio,40.9835,-82.1914
Wharton,OH,Ohio,40.8613,-83.4648
Edgerton,OH,Ohio,41.4493,-84.75
Drexel,OH,Ohio,39.7382,-84.2931
Whites Landing,OH,Ohio,41.4308,-82.896
Tremont City,OH,Ohio,40.0147,-83.8388
Finneytown,OH,Ohio,39.216,-84.5146
Enon,OH,Ohio,39.865,-83.933
De Graff,OH,Ohio,40.3127,-83.9167
South Salem,OH,Ohio,39.3373,-83.3066
Harpster,OH,Ohio,40.7384,-83.2502
Greentown,OH,Ohio,40.9274,-81.402
North Star,OH,Ohio,40.3242,-84.5692
Wellston,OH,Ohio,39.1172,-82.5375
New Baltimore,OH,Ohio,39.2744,-84.6705
Ostrander,OH,Ohio,40.2684,-83.2087
Antwerp,OH,Ohio,41.1798,-84.7378
Hopedale,OH,Ohio,40.3265,-80.8954
Maple Ridge,OH,Ohio,40.9143,-81.0468
Lithopolis,OH,Ohio,39.8113,-82.8155
Holmesville,OH,Ohio,40.629,-81.9233
Oberlin,OH,Ohio,41.2857,-82.2197
Arcadia,OH,Ohio,41.1078,-83.5144
Brooklyn Heights,OH,Ohio,41.4178,-81.668
Dublin,OH,Ohio,40.1112,-83.1453
Higginsport,OH,Ohio,38.79,-83.9673
Franklin,OH,Ohio,39.5538,-84.295
Groveport,OH,Ohio,39.8585,-82.8978
Orient,OH,Ohio,39.8056,-83.1528
Churchill,OH,Ohio,41.1692,-80.666
The Village of Indian Hill,OH,Ohio,39.1917,-84.3341
Kidron,OH,Ohio,40.744,-81.7467
Butlerville,OH,Ohio,39.3018,-84.0903
Parma,OH,Ohio,41.3843,-81.7286
Glenford,OH,Ohio,39.8862,-82.3198
Moraine,OH,Ohio,39.6983,-84.2459
Rosewood,OH,Ohio,40.2174,-83.9635
Parral,OH,Ohio,40.5609,-81.495
Homeworth,OH,Ohio,40.8357,-81.0649
New Albany,OH,Ohio,40.0808,-82.7896
New Bavaria,OH,Ohio,41.2037,-84.1672
Cardington,OH,Ohio,40.498,-82.8937
Fairfield,OH,Ohio,39.3301,-84.5405
Bellville,OH,Ohio,40.6292,-82.5238
Milford,OH,Ohio,39.17,-84.281
Oregon,OH,Ohio,41.6528,-83.4322
Mansfield,OH,Ohio,40.7656,-82.5275
Catawba,OH,Ohio,39.9996,-83.6219
Riverlea,OH,Ohio,40.0805,-83.0254
Ohio City,OH,Ohio,40.7703,-84.6162
Rockbridge,OH,Ohio,39.5862,-82.5262
Millville,OH,Ohio,39.3924,-84.6528
Sugar Grove,OH,Ohio,39.628,-82.5455
Russells Point,OH,Ohio,40.4681,-83.8939
Cuyahoga Heights,OH,Ohio,41.4349,-81.6561
Sharonville,OH,Ohio,39.2825,-84.4069
Richville,OH,Ohio,40.7529,-81.4684
Bowerston,OH,Ohio,40.4273,-81.1874
Pulaski,OH,Ohio,41.5108,-84.5079
North Zanesville,OH,Ohio,39.9906,-81.9982
Olmsted Falls,OH,Ohio,41.3658,-81.9042
Crooksville,OH,Ohio,39.7691,-82.0955
West Unity,OH,Ohio,41.5889,-84.4305
Middlefield,OH,Ohio,41.4604,-81.0734
Walbridge,OH,Ohio,41.5863,-83.493
Lockbourne,OH,Ohio,39.8078,-82.9837
Pleasant Plain,OH,Ohio,39.2785,-84.1121
Chillicothe,OH,Ohio,39.3393,-82.9937
Springfield,OH,Ohio,39.9297,-83.7957
Bethel,OH,Ohio,38.9627,-84.0847
Marengo,OH,Ohio,40.4008,-82.8108
South Canal,OH,Ohio,41.1759,-80.9864
Alger,OH,Ohio,40.7095,-83.8439
Walton Hills,OH,Ohio,41.3662,-81.5554
Latty,OH,Ohio,41.0879,-84.5832
Hemlock,OH,Ohio,39.5905,-82.1545
Golf Manor,OH,Ohio,39.1874,-84.4468
Hanging Rock,OH,Ohio,38.5599,-82.7274
Hilltop,OH,Ohio,41.1627,-80.7408
Haydenville,OH,Ohio,39.4807,-82.3238
Beloit,OH,Ohio,40.9196,-80.9963
North Hampton,OH,Ohio,39.9894,-83.944
Bergholz,OH,Ohio,40.5208,-80.8851
Lake Lakengren,OH,Ohio,39.6894,-84.69
Yorkshire,OH,Ohio,40.3252,-84.495
West Elkton,OH,Ohio,39.5881,-84.5597
Trotwood,OH,Ohio,39.7927,-84.3165
Parkman,OH,Ohio,41.3722,-81.0591
Pottery Addition,OH,Ohio,40.4031,-80.6241
West Mansfield,OH,Ohio,40.4007,-83.5444
Cairo,OH,Ohio,40.8307,-84.0846
Winesburg,OH,Ohio,40.6177,-81.6948
Chippewa Lake,OH,Ohio,41.0737,-81.9047
Carlisle,OH,Ohio,39.5807,-84.3201
Jackson,OH,Ohio,39.046,-82.6493
Blakeslee,OH,Ohio,41.5243,-84.7309
Kilbourne,OH,Ohio,40.3323,-82.9592
Bannock,OH,Ohio,40.1043,-80.9757
Kent,OH,Ohio,41.149,-81.361
Little Hocking,OH,Ohio,39.2607,-81.7019
Summitville,OH,Ohio,40.676,-80.8875
Sheffield,OH,Ohio,41.4559,-82.0912
Hiram,OH,Ohio,41.3113,-81.1429
Glendale,OH,Ohio,39.2705,-84.4579
North Kingsville,OH,Ohio,41.9189,-80.6724
Cheviot,OH,Ohio,39.1578,-84.6138
Gordon,OH,Ohio,39.9303,-84.5091
Evendale,OH,Ohio,39.2508,-84.4265
Rayland,OH,Ohio,40.1842,-80.6911
Streetsboro,OH,Ohio,41.2396,-81.3456
Lyons,OH,Ohio,41.7004,-84.0718
Roswell,OH,Ohio,40.4759,-81.348
Nettle Lake,OH,Ohio,41.6785,-84.7271
Haviland,OH,Ohio,41.0178,-84.5853
Hilliard,OH,Ohio,40.0353,-83.1578
North College Hill,OH,Ohio,39.2173,-84.5518
Mifflin,OH,Ohio,40.7735,-82.3639
Moscow,OH,Ohio,38.8601,-84.2281
Elmwood Place,OH,Ohio,39.1855,-84.4889
Corning,OH,Ohio,39.6016,-82.0876
Bloomingdale,OH,Ohio,40.3421,-80.818
Crestline,OH,Ohio,40.7836,-82.7458
Vienna Center,OH,Ohio,41.2345,-80.6541
Youngstown,OH,Ohio,41.0993,-80.6463
Willowick,OH,Ohio,41.6343,-81.468
Russia,OH,Ohio,40.2341,-84.4073
Prospect,OH,Ohio,40.454,-83.1848
Mount Eaton,OH,Ohio,40.6952,-81.7024
Amherst,OH,Ohio,41.4022,-82.2303
West Salem,OH,Ohio,40.9697,-82.1078
Reno,OH,Ohio,39.3769,-81.3932
Champion Heights,OH,Ohio,41.3031,-80.8514
Wellsville,OH,Ohio,40.6042,-80.655
Warsaw,OH,Ohio,40.336,-82.0019
Terrace Park,OH,Ohio,39.1584,-84.3111
Middletown,OH,Ohio,39.5032,-84.366
Malta,OH,Ohio,39.6515,-81.8639
Canton,OH,Ohio,40.8076,-81.3678
Huber Ridge,OH,Ohio,40.0909,-82.9174
Jefferson,OH,Ohio,41.7383,-80.769
Greenhills,OH,Ohio,39.2669,-84.5191
Spring Valley,OH,Ohio,39.6103,-84.0069
Fort Shawnee,OH,Ohio,40.6814,-84.1487
Howland Center,OH,Ohio,41.2483,-80.7444
Marysville,OH,Ohio,40.2276,-83.3594
Hooven,OH,Ohio,39.1863,-84.7632
Coolville,OH,Ohio,39.2201,-81.7977
Washington Court House,OH,Ohio,39.5383,-83.4279
Corwin,OH,Ohio,39.5249,-84.0676
McConnelsville,OH,Ohio,39.6568,-81.8467
Bentleyville,OH,Ohio,41.4122,-81.4121
Madison,OH,Ohio,41.7722,-81.053
Phillipsburg,OH,Ohio,39.904,-84.4009
Convoy,OH,Ohio,40.9179,-84.7053
Delphos,OH,Ohio,40.8481,-84.3368
Troy,OH,Ohio,40.0435,-84.2189
Helena,OH,Ohio,41.3403,-83.2921
Fletcher,OH,Ohio,40.1417,-84.1119
New Bremen,OH,Ohio,40.4355,-84.3775
New Madison,OH,Ohio,39.9677,-84.7082
Williston,OH,Ohio,41.6026,-83.3419
Richmond Heights,OH,Ohio,41.5589,-81.5029
Haskins,OH,Ohio,41.4648,-83.7043
Mount Victory,OH,Ohio,40.5335,-83.5202
Lansing,OH,Ohio,40.0758,-80.792
Sherrodsville,OH,Ohio,40.4945,-81.2441
Kanauga,OH,Ohio,38.8411,-82.1495
Bloomdale,OH,Ohio,41.1716,-83.5534
Fairview,OH,Ohio,40.0573,-81.235
Delhi Hills,OH,Ohio,39.0871,-84.6178
Gratiot,OH,Ohio,39.9515,-82.2167
Owensville,OH,Ohio,39.1242,-84.1366
Cheshire,OH,Ohio,38.9502,-82.113
Garrettsville,OH,Ohio,41.2843,-81.0933
Amanda,OH,Ohio,39.6502,-82.7421
Green,OH,Ohio,40.9483,-81.4757
Sheffield Lake,OH,Ohio,41.4884,-82.0978
New Pittsburg,OH,Ohio,40.8416,-82.0989
Euclid,OH,Ohio,41.5904,-81.5188
Willard,OH,Ohio,41.0518,-82.7232
Holiday Lakes,OH,Ohio,41.0923,-82.7292
Reading,OH,Ohio,39.2241,-84.4332
Masury,OH,Ohio,41.2083,-80.5378
Mowrystown,OH,Ohio,39.0405,-83.7518
Forest Park,OH,Ohio,39.286,-84.5259
Clayton,OH,Ohio,39.8689,-84.3292
Marseilles,OH,Ohio,40.7018,-83.392
Commercial Point,OH,Ohio,39.7813,-83.0382
Newton Falls,OH,Ohio,41.1888,-80.9712
Negley,OH,Ohio,40.7927,-80.536
Marietta,OH,Ohio,39.4241,-81.4465
Bellaire,OH,Ohio,40.0177,-80.7469
Mentor,OH,Ohio,41.6895,-81.3361
LaGrange,OH,Ohio,41.24,-82.1181
Chardon,OH,Ohio,41.5803,-81.2081
Killbuck,OH,Ohio,40.4961,-81.9825
Howard,OH,Ohio,40.4092,-82.3275
Kenwood,OH,Ohio,39.2068,-84.3744
Lake Milton,OH,Ohio,41.096,-80.9812
West Rushville,OH,Ohio,39.7639,-82.4485
Newburgh Heights,OH,Ohio,41.4509,-81.6627
Lowell,OH,Ohio,39.5292,-81.5068
New Riegel,OH,Ohio,41.052,-83.3191
Smithville,OH,Ohio,40.8623,-81.8602
Beaver,OH,Ohio,39.0319,-82.8252
Centerville,OH,Ohio,39.6339,-84.1449
Russellville,OH,Ohio,38.8673,-83.7878
New Franklin,OH,Ohio,40.9525,-81.5838
Oakwood,OH,Ohio,39.7202,-84.1733
Fort Jennings,OH,Ohio,40.9069,-84.2996
Ashtabula,OH,Ohio,41.8806,-80.7984
Sterling,OH,Ohio,40.9663,-81.844
Millersburg,OH,Ohio,40.5534,-81.9171
Lewisville,OH,Ohio,39.767,-81.2181
Mogadore,OH,Ohio,41.0523,-81.3993
Wellington,OH,Ohio,41.161,-82.2268
Reminderville,OH,Ohio,41.3338,-81.4018
Ottoville,OH,Ohio,40.9343,-84.3383
Sawyerwood,OH,Ohio,41.0344,-81.4413
West Milton,OH,Ohio,39.9586,-84.3262
West Millgrove,OH,Ohio,41.2429,-83.4913
Harrison,OH,Ohio,39.2571,-84.7882
Bratenahl,OH,Ohio,41.5546,-81.6046
Washingtonville,OH,Ohio,40.899,-80.7677
Deshler,OH,Ohio,41.2075,-83.9056
McDonald,OH,Ohio,41.1634,-80.723
Deersville,OH,Ohio,40.3083,-81.188
Carrollton,OH,Ohio,40.5788,-81.0908
Englewood,OH,Ohio,39.8643,-84.3071
Grove City,OH,Ohio,39.8659,-83.0692
Adamsville,OH,Ohio,40.0689,-81.8826
Marblehead,OH,Ohio,41.5222,-82.7281
Beverly,OH,Ohio,39.55,-81.6362
Day Heights,OH,Ohio,39.1755,-84.2275
Mendon,OH,Ohio,40.6733,-84.5175
East Fultonham,OH,Ohio,39.8486,-82.1207
Lebanon,OH,Ohio,39.425,-84.2136
McCutchenville,OH,Ohio,40.9944,-83.2547
North Lawrence,OH,Ohio,40.8417,-81.6347
New Waterford,OH,Ohio,40.8478,-80.6188
Tontogany,OH,Ohio,41.421,-83.741
West Hill,OH,Ohio,41.2298,-80.5273
Polk,OH,Ohio,40.9449,-82.2147
Seaman,OH,Ohio,38.937,-83.5753
Pioneer,OH,Ohio,41.6773,-84.5524
New California,OH,Ohio,40.1503,-83.2372
Newport,OH,Ohio,39.3966,-81.2247
Sinking Spring,OH,Ohio,39.0747,-83.3871
Dry Run,OH,Ohio,39.1047,-84.3307
Dresden,OH,Ohio,40.122,-82.013
Old Fort,OH,Ohio,41.2419,-83.1515
Willshire,OH,Ohio,40.7465,-84.7924
Lockington,OH,Ohio,40.2075,-84.2358
Lake Buckhorn,OH,Ohio,40.4744,-81.9082
Lorain,OH,Ohio,41.4409,-82.184
South Zanesville,OH,Ohio,39.9037,-82.0179
Rendville,OH,Ohio,39.6199,-82.09
Northgate,OH,Ohio,39.2531,-84.5943
Grandview,OH,Ohio,39.1921,-84.7246
Cambridge,OH,Ohio,40.0221,-81.5868
Maumee,OH,Ohio,41.5696,-83.6636
Carey,OH,Ohio,40.9499,-83.3826
Zoar,OH,Ohio,40.6134,-81.4233
Lakeview,OH,Ohio,40.4875,-83.9266
Curtice,OH,Ohio,41.616,-83.3744
Burton,OH,Ohio,41.4708,-81.1456
Jerusalem,OH,Ohio,39.8519,-81.0961
Leipsic,OH,Ohio,41.1096,-83.9674
Hide-A-Way Hills,OH,Ohio,39.6551,-82.466
Somerset,OH,Ohio,39.8064,-82.2995
Liberty Center,OH,Ohio,41.4436,-84.0078
Franklin Furnace,OH,Ohio,38.6115,-82.8439
New Boston,OH,Ohio,38.7516,-82.9351
Old Washington,OH,Ohio,40.0376,-81.4442
East Liverpool,OH,Ohio,40.6333,-80.5677
Rocky Fork Point,OH,Ohio,39.1878,-83.4901
Canal Lewisville,OH,Ohio,40.299,-81.8402
North Ridgeville,OH,Ohio,41.3851,-82.0194
Highland Heights,OH,Ohio,41.5518,-81.4691
New Middletown,OH,Ohio,40.9646,-80.5597
Crystal Rock,OH,Ohio,41.448,-82.8419
Salem,OH,Ohio,40.9049,-80.8491
Pleasant Grove,OH,Ohio,39.9513,-81.9592
Bremen,OH,Ohio,39.706,-82.4296
North Royalton,OH,Ohio,41.3138,-81.7452
Congress,OH,Ohio,40.9252,-82.0559
Bowersville,OH,Ohio,39.5808,-83.7234
Lake Mohawk,OH,Ohio,40.6608,-81.1929
Vaughnsville,OH,Ohio,40.8814,-84.1458
Darrtown,OH,Ohio,39.4975,-84.669
Wolfhurst,OH,Ohio,40.069,-80.781
Forestville,OH,Ohio,39.0711,-84.3389
Malinta,OH,Ohio,41.3196,-84.0353
Miami Heights,OH,Ohio,39.1688,-84.7149
Coldstream,OH,Ohio,39.0479,-84.3474
Jamestown,OH,Ohio,39.6598,-83.7423
Candlewood Lake,OH,Ohio,40.6214,-82.7764
Cincinnati,OH,Ohio,39.1412,-84.506
Mason,OH,Ohio,39.3571,-84.3023
Fostoria,OH,Ohio,41.1602,-83.412
Adena,OH,Ohio,40.2166,-80.8762
Burgoon,OH,Ohio,41.2674,-83.2508
Wyoming,OH,Ohio,39.2296,-84.4814
Chesterville,OH,Ohio,40.4777,-82.6818
Cynthiana,OH,Ohio,39.1737,-83.3484
Mount Blanchard,OH,Ohio,40.8986,-83.5569
Jackson Center,OH,Ohio,40.4385,-84.0405
Lakewood,OH,Ohio,41.4824,-81.8008
Berlin Heights,OH,Ohio,41.3204,-82.4905
Gates Mills,OH,Ohio,41.5315,-81.41
Syracuse,OH,Ohio,38.9984,-81.9686
Bridgeport,OH,Ohio,40.0673,-80.7473
Murray City,OH,Ohio,39.5097,-82.1678
West Liberty,OH,Ohio,40.2564,-83.7586
Mayfield Heights,OH,Ohio,41.5175,-81.4534
Oceola,OH,Ohio,40.8441,-83.0947
Dalton,OH,Ohio,40.7992,-81.7038
Amberley,OH,Ohio,39.2033,-84.4283
Lafferty,OH,Ohio,40.1142,-81.019
Plymouth,OH,Ohio,40.9966,-82.6672
Gann,OH,Ohio,40.4693,-82.1913
Magnolia,OH,Ohio,40.6531,-81.2917
Greenville,OH,Ohio,40.1043,-84.6209
Beachwood,OH,Ohio,41.4759,-81.503
Racine,OH,Ohio,38.9685,-81.9112
East Palestine,OH,Ohio,40.8392,-80.5467
Rose Farm,OH,Ohio,39.7359,-82.0779
Hunting Valley,OH,Ohio,41.4802,-81.4108
Holiday City,OH,Ohio,41.6182,-84.5385
Hanoverton,OH,Ohio,40.7547,-80.9355
Glouster,OH,Ohio,39.5023,-82.0842
Sciotodale,OH,Ohio,38.7539,-82.8605
Alexandria,OH,Ohio,40.09,-82.6121
Elgin,OH,Ohio,40.7427,-84.4761
Beach City,OH,Ohio,40.6531,-81.5795
New Alexandria,OH,Ohio,40.2916,-80.675
Rocky Ridge,OH,Ohio,41.5309,-83.2126
Mount Repose,OH,Ohio,39.1908,-84.2198
Lakeside,OH,Ohio,41.5408,-82.7534
Millbury,OH,Ohio,41.5648,-83.4255
Brunswick,OH,Ohio,41.2465,-81.8198
Tuscarawas,OH,Ohio,40.3934,-81.4005
Wilberforce,OH,Ohio,39.7151,-83.8848
Maineville,OH,Ohio,39.3126,-84.1985
Landen,OH,Ohio,39.3154,-84.2768
Byesville,OH,Ohio,39.9735,-81.5459
Bedford,OH,Ohio,41.3919,-81.5359
Valley View,OH,Ohio,41.3832,-81.6067
Lincoln Heights,OH,Ohio,39.2434,-84.4568
Van Buren,OH,Ohio,41.1391,-83.6493
New Hampshire,OH,Ohio,40.554,-83.9531
Rarden,OH,Ohio,38.9233,-83.2423
Luckey,OH,Ohio,41.4525,-83.4839
Crown City,OH,Ohio,38.5901,-82.2912
New Weston,OH,Ohio,40.337,-84.6436
Upper Arlington,OH,Ohio,40.0272,-83.0704
Celina,OH,Ohio,40.5551,-84.5628
Ballville,OH,Ohio,41.3269,-83.1367
Middleport,OH,Ohio,38.9948,-82.0643
Stockdale,OH,Ohio,38.9578,-82.8574
North Perry,OH,Ohio,41.8003,-81.1241
Sabina,OH,Ohio,39.4902,-83.6336
Shreve,OH,Ohio,40.6814,-82.0217
Wilkesville,OH,Ohio,39.0765,-82.3271
McComb,OH,Ohio,41.1068,-83.7898
Camp Dennison,OH,Ohio,39.1964,-84.2893
Hannibal,OH,Ohio,39.6719,-80.8741
Waynesfield,OH,Ohio,40.6024,-83.9739
Summerside,OH,Ohio,39.1187,-84.2862
Pitsburg,OH,Ohio,39.9871,-84.488
Logan,OH,Ohio,39.5386,-82.4063
Scott,OH,Ohio,40.989,-84.5837
Rushsylvania,OH,Ohio,40.4613,-83.6712
Octa,OH,Ohio,39.6132,-83.6106
Hunter,OH,Ohio,39.4947,-84.2903
Harrod,OH,Ohio,40.7074,-83.9213
Oxford,OH,Ohio,39.5061,-84.7434
West Carrollton,OH,Ohio,39.67,-84.254
Bryan,OH,Ohio,41.4706,-84.5484
Melmore,OH,Ohio,41.0261,-83.105
Rutland,OH,Ohio,39.041,-82.1279
Genoa,OH,Ohio,41.52,-83.3616
Friendship,OH,Ohio,38.698,-83.1004
Tuppers Plains,OH,Ohio,39.1726,-81.8466
Fruit Hill,OH,Ohio,39.0699,-84.367
South Euclid,OH,Ohio,41.5239,-81.5245
Zaleski,OH,Ohio,39.2811,-82.395
Berea,OH,Ohio,41.3696,-81.8642
Kinsman Center,OH,Ohio,41.4544,-80.5854
Donnelsville,OH,Ohio,39.9154,-83.9429
Perry,OH,Ohio,41.7637,-81.143
Loveland Park,OH,Ohio,39.2944,-84.2636
Quincy,OH,Ohio,40.2956,-83.9687
Eaton Estates,OH,Ohio,41.3061,-82.0114
Shawnee Hills,OH,Ohio,40.16,-83.1355
Grafton,OH,Ohio,41.2808,-82.0368
Norwich,OH,Ohio,39.9843,-81.7924
Antioch,OH,Ohio,39.6608,-81.0668
Chesterhill,OH,Ohio,39.4908,-81.8667
Barnesville,OH,Ohio,39.9888,-81.1728
Harrisville,OH,Ohio,40.1816,-80.8869
Mount Pleasant,OH,Ohio,40.1759,-80.7996
Hebron,OH,Ohio,39.9644,-82.4898
Groesbeck,OH,Ohio,39.2292,-84.5969
Seven Hills,OH,Ohio,41.3805,-81.6737
Pomeroy,OH,Ohio,39.0292,-82.034
Arlington,OH,Ohio,40.8939,-83.6529
Sandusky,OH,Ohio,41.4437,-82.7149
St. Clairsville,OH,Ohio,40.0792,-80.8997
Gilboa,OH,Ohio,41.0187,-83.9218
La Rue,OH,Ohio,40.578,-83.3821
Yankee Lake,OH,Ohio,41.2682,-80.568
Salem Heights,OH,Ohio,39.0658,-84.384
North Bend,OH,Ohio,39.1505,-84.7398
Elmore,OH,Ohio,41.4711,-83.2915
Fairlawn,OH,Ohio,41.127,-81.6215
Wilson,OH,Ohio,39.8597,-81.0689
Coalton,OH,Ohio,39.1117,-82.6108
Rochester,OH,Ohio,41.1246,-82.3058
Geneva,OH,Ohio,41.8006,-80.9462
Kalida,OH,Ohio,40.9853,-84.1947
Sherwood,OH,Ohio,41.2889,-84.553
Upper Sandusky,OH,Ohio,40.8298,-83.272
South Bloomfield,OH,Ohio,39.717,-82.993
Grand Rapids,OH,Ohio,41.4077,-83.868
Patterson,OH,Ohio,40.7823,-83.5261
Dayton,OH,Ohio,39.7797,-84.1998
Mount Healthy Heights,OH,Ohio,39.2701,-84.5692
Wright-Patterson AFB,OH,Ohio,39.8112,-84.0574
Brooklyn,OH,Ohio,41.4349,-81.7498
East Liberty,OH,Ohio,40.3339,-83.585
Hollansburg,OH,Ohio,39.9985,-84.793
Castalia,OH,Ohio,41.4011,-82.808
Lewisburg,OH,Ohio,39.8508,-84.5434
Broadview Heights,OH,Ohio,41.3195,-81.6782
Berkey,OH,Ohio,41.7085,-83.8384
St. Bernard,OH,Ohio,39.171,-84.4956
Waynesburg,OH,Ohio,40.6683,-81.2598
Skyline Acres,OH,Ohio,39.2276,-84.5663
Ney,OH,Ohio,41.3806,-84.5211
Ludlow Falls,OH,Ohio,39.9981,-84.3392
Jeffersonville,OH,Ohio,39.6522,-83.555
Wayne,OH,Ohio,41.301,-83.4717
University Heights,OH,Ohio,41.4948,-81.5348
Salineville,OH,Ohio,40.6207,-80.8345
Gratis,OH,Ohio,39.6484,-84.5286
New Vienna,OH,Ohio,39.3256,-83.6937
Roaming Shores,OH,Ohio,41.6366,-80.8249
Sardinia,OH,Ohio,39.0072,-83.8022
Andersonville,OH,Ohio,39.4338,-83.019
Vincent,OH,Ohio,39.3749,-81.671
Shiloh,OH,Ohio,40.9695,-82.6016
Lisbon,OH,Ohio,40.7752,-80.7628
Aberdeen,OH,Ohio,38.6714,-83.7705
Milledgeville,OH,Ohio,39.5934,-83.588
Miamisburg,OH,Ohio,39.6323,-84.2725
Toledo,OH,Ohio,41.6639,-83.5822
Pleasant Run Farm,OH,Ohio,39.3017,-84.5493
Bluffton,OH,Ohio,40.8912,-83.8887
Pemberville,OH,Ohio,41.4096,-83.4588
Bedford Heights,OH,Ohio,41.4042,-81.5053
Lore City,OH,Ohio,39.9832,-81.4601
Nashville,OH,Ohio,40.5958,-82.1128
New Marshfield,OH,Ohio,39.3254,-82.2166
Willoughby,OH,Ohio,41.646,-81.4084
Beulah Beach,OH,Ohio,41.3917,-82.4428
Fairborn,OH,Ohio,39.801,-84.0094
Etna,OH,Ohio,39.9541,-82.688
Broughton,OH,Ohio,41.088,-84.5351
Sugarcreek,OH,Ohio,40.5076,-81.6409
Bucyrus,OH,Ohio,40.8054,-82.9718
Alvordton,OH,Ohio,41.6646,-84.4346
West Leipsic,OH,Ohio,41.1053,-84.0011
Sardis,OH,Ohio,39.6266,-80.9059
New Athens,OH,Ohio,40.1845,-80.9948
Avon Lake,OH,Ohio,41.4945,-82.016
Baltimore,OH,Ohio,39.846,-82.6047
Bourneville,OH,Ohio,39.2829,-83.1596
Wauseon,OH,Ohio,41.5532,-84.141
Sulphur Springs,OH,Ohio,40.8722,-82.8765
Hamersville,OH,Ohio,38.9191,-83.9854
Olde West Chester,OH,Ohio,39.3353,-84.4034
Bolivar,OH,Ohio,40.6505,-81.4555
Bradner,OH,Ohio,41.3236,-83.4362
Mineral City,OH,Ohio,40.6018,-81.361
Niles,OH,Ohio,41.1878,-80.7531
Carroll,OH,Ohio,39.8027,-82.7063
Williamsport,OH,Ohio,39.5824,-83.1206
Beaverdam,OH,Ohio,40.8328,-83.9739
Chesterland,OH,Ohio,41.5213,-81.3363
Montrose-Ghent,OH,Ohio,41.1538,-81.6438
Leesburg,OH,Ohio,39.3418,-83.552
Choctaw Lake,OH,Ohio,39.9607,-83.4878
Ross,OH,Ohio,39.3146,-84.6599
Rosemount,OH,Ohio,38.7812,-82.9664
